packet_loss,packet_owd,packet_interarrival_time,packet_jitter,availability,packets,query,ts
0.0001142327673733,0.0012668268755078,0.000128315296024,1.993899438995868,0.0014722603373229,49814,10.756008482072502,2024-03-01 09:59:53.516279
0.000117365270853,0.0012634308077394,0.0001331870444118,1.9888962008990347,0.0016096848994493,49955,10.206001304090025,2024-03-01 10:03:13.774334
0.0001284070312976,0.0013043470680713,0.0001362492330372,1.9936514212749896,0.0016543469391763,49907,10.3595957509242,2024-03-01 10:17:08.962534
0.0001432481221854,0.0019065919332206,0.0001700706779956,3.840646245051176,0.0024852957576513,97997,20.213713799603283,2024-03-01 10:54:13.432525
7.129600271582603e-05,0.0005932571366429,9.37008298933506e-05,0.1900073136202991,0.0010258089751005,4975,1.0230817259289324,2024-03-01 12:05:44.411292
5.949288606643677e-05,0.0005551311187446,9.396206587553024e-05,0.0004576100036501,0.0008951122872531,1,0.0115740760229527,2024-03-01 12:52:21.709259
6.649782881140709e-05,0.0014481847174465,9.21119935810566e-05,0.0200645509175956,0.0009335363283753,483,0.136953498236835,2024-03-01 12:56:15.206816
6.987201049923897e-05,0.0011339792981743813,9.095016866922379e-05,0.025155124254524708,0.0009791268967092037,618,0.182635392062366,2024-03-01 13:06:50.762380
